country,description,employees,funding_stage,hq_address,linkedin_company,name_startup,operation_area,other_office,total_raised,verts_link,website_url,year_founded
United States,Sonder – a new way to stay in your favorite neighborhoods around the world.,251-500,C+,"San Francisco (HQ), CAUnited States101 15th St, San Francisco","https://twitter.com/sonderstays,https://www.linkedin.com/company/sonder-inc/,https://www.facebook.com/SonderStays/",Sonder,Belgium,"Honolulu, HIUnited States",$360M,"Travel & Vacation Search,NextGen Hospitality,Manage & Operate,Buy Sell & Rent,Hospitality,Big Data,Browser-based application,Internet of Things (IoT),Location Analytics,Marketplace,Mobile App,Property Mangement,Space as a Service (SPaaS),Travel-Tech,Work Flow Management",https://www.sonder.com/,2012
United States,"Founded in 2011, Stay Alfred arethe largest travel apartment provider in the United States.",101-250,B,"Spokane (HQ), WAUnited States123 E Sprague Ave","https://twitter.com/StayAlfred,https://www.linkedin.com/company/stayalfred/,https://www.facebook.com/StayAlfred",Stay Alfred,United States,,$62M,"NextGen Hospitality,Manage & Operate,Hospitality,Data Analytics,Internet of Things (IoT),Marketplace,Property Mangement,Space as a Service (SPaaS),Travel-Tech",https://www.stayalfred.com/,2011
United States,Empowering people to make smarter decisions during one of life’s most important moments: buying or selling a home.,101-250,B,"San Francisco, CAUnited States100 First Plaza, 100 1st St #2600, San Francisco","https://twitter.com/HomeLightApp,https://www.linkedin.com/company/homelight,https://www.facebook.com/gohomelight",Homelight,United States,"Seattle1201 3rd Ave23rd floorSeattle, WA 98101",$55.5M,"Tech-Enabled Brokerage,Buy Sell & Rent,Residential,Browser-based application,Internet of Things (IoT),Mapping,SaaS",https://www.homelight.com/,2012
Israel,Technology Powered Real Estate Broker,501-1000,A,"Medinat ha-Yehudim St 89, Herzliya, Israel","https://twitter.com/joinreal,https://www.linkedin.com/company/joinreal/,https://www.facebook.com/realbrokerage",Real,United States,"27 W 24th St, New York, NY 10010, US",$12M,"Tech-Enabled Brokerage,Buy Sell & Rent,Residential",https://www.joinreal.com,2014
United States,"Compass is building the first modern real estate platform, pairing the industry’s top talent with technology to make the search and sell experience intelligent and seamless.",1001-5000,C+,"90 Fifth Avenue, 3rd FloorNew York NY 10011212.913.9058","https://twitter.com/Compass,https://www.linkedin.com/company/compassinc/,https://www.facebook.com/compass",Compass,United States,,$1.6B,"Tech-Enabled Brokerage,Buy Sell & Rent,Residential,Business Intelligence,CRM,Data Analytics,Mobile App",https://www.compass.com/,2012
United States,"The leading provider of showing management technology and MarketStats for MLSs, brokers, teams and agents",251-500,B,"Chicago, Illinois.","https://twitter.com/ShowingTime,https://www.linkedin.com/company/showingtime/,https://www.facebook.com/ShowingTime",Showing Time,United States,,$2.2M,"Tech-Enabled Brokerage,Buy Sell & Rent,Residential,Automated Valuation,Big Data,Business Intelligence,Chatbot,Cloud,CRM,Data Analytics,Internet of Things (IoT),Mobile App,SaaS,Work Flow Management",https://www.showingtime.com/,1999
United Kingdom,"Purplebricks is the world’s fastest growing estate agent and offers customer a fairer, more transparent and convenient way to buy, sell, or let. Open 24/7, we’re proud to say we’ve revolutionised estate agency across the globe. Our customers love how we’ve combined the personal touch of Local Property Experts with cutting edge technology and a […]",51-100,Public,"Shirley (HQ),United KingdomCranmore place Cranmore Dr","https://twitter.com/purplebricksuk,https://www.linkedin.com/company/purplebricks-com/,https://www.facebook.com/purplebricksUK",Purble Bricks,United Kingdom,"New York, NYUnited States315 W 36th St #4050",$395.3M,"Tech-Enabled Brokerage,Buy Sell & Rent,Residential,Data Analytics,Internet of Things (IoT),Mobile App,SaaS",https://www.purplebricks.com/,2012
United States,"3D camera & building scanner: create virtual tours for real estate, hotels, engineering & more. Floor plans, 360 & HDR photos.",101-250,C+,"Sunnyvale (HQ), CAUnited States352 E Java Dr","https://twitter.com/Matterport,https://www.linkedin.com/company/matterport,https://www.facebook.com/Matterport",Matterport,United Kingdom,"Chicago, ILUnited StatesChicago, IL, USA",$114M,"Virtual Tours,Buy Sell & Rent,Commercial,Residential,3D Modeling,Augmented Reality,Big Data,Business Intelligence,Cloud,SaaS,Virtual Reality,VR/AR",https://matterport.com/,2010
Philippines,"Find your ideal property in the Philippines with ZipMatch. Whether you’re looking for a condo or a house in Manila or Cebu, you’ll find your dream home here.",101-250,NA,"Taguig ,Philippines","https://twitter.com/ZipMatch_,https://www.linkedin.com/company/zipmatch/,https://www.facebook.com/ZipMatch",ZipMatch,Asia,,$3.1M,"Home Search,Buy Sell & Rent,Commercial,3D Modeling,Big Data,Data Analytics,Image Processing,Internet of Things (IoT),SaaS,VR/AR",https://www.zipmatch.com/,2012
United States,Knock will buy your new house and move you in before listing your old house.,101-250,B,"Atlanta (HQ), GAUnited States3423 Piedmont Rd NE","https://twitter.com/KnockDotCom,https://www.linkedin.com/company/knock.co,https://www.facebook.com/Knock",Knock,United States,"New York, NYUnited States335 Madison Ave",$434.5M,"iBuyer,Buy Sell & Rent,Residential,Automated Valuation,Browser-based application,Data Analytics,Location Analytics,SaaS",https://www.knock.com/,2015
United States,Simplify Real Estate. Search homes for sale with the world’s first and only open real estate marketplace that connects consumers with the right real estate agent,1-10,B,"Toronto,Canada310 200 Wellington St W","https://twitter.com/nobul,https://www.linkedin.com/company/nobul,https://www.facebook.com/NobulRealEstate",Nobul,United States,,,"iBuyer,Buy Sell & Rent,Automated Valuation,Big Data,Blockchain,Browser-based application,Business Intelligence,CRM,Data Analytics,Mobile App,SaaS",https://nobul.com/,2017
United States,The Easiest Way to Sell Your Home,501-1000,C+,"Greater Phoenix Area, Western US","https://twitter.com/offerpad,https://www.linkedin.com/company/offerpad,https://www.facebook.com/Offerpad",Offerpad,United States,,$155M,"iBuyer,Buy Sell & Rent,Residential,Automated Valuation,Big Data,Data Analytics,Location Analytics,Mapping,SaaS",https://www.offerpad.com/,2015
United States,Lead engagement and qualification platform for real estate agents.,51-100,A,"101 W Broadway, Suite 200, San Diego, CA 92101, US","https://twitter.com/AgentologyISA,https://www.linkedin.com/company/agentology,https://www.facebook.com/agentologyISA/",Agentology,United States,,$17.3M,"Buy Sell & Rent,Agent Tools & Services,Residential,CRM,Mobile App,Work Flow Management",https://www.agentology.com/,2013
Israel,Venn is creating a neighborhood-wide network through homes and shared spaces.,51-100,A,"Mekor Chaim 23, Tel Aviv, Israel","https://www.linkedin.com/company/venn-city/,https://www.facebook.com/VennTelAviv/",Venn,Europe,"326 Eldert St, Brooklyn, NY 11237, USA",$40M,"NextGen Rentals & Coliving,Manage & Operate,Commercial,Residential,Mobile App",https://www.venn.city/,2016
United States,Sell Your Home. Rent It Back. Gain Your Freedom.,1-10,A,"79 Madison Ave, New York, 10010, US","https://twitter.com/EasyKnock,https://in.linkedin.com/company/easyknock,https://www.facebook.com/EasyKnock",EasyKnock,Global,,$320M,"iBuyer,Buy Sell & Rent,Residential,Automated Valuation,Data Analytics,FinTech,Location Analytics,Predictive Analytics,Property Mangement",https://www.easyknock.com/,2016
United States,"All inclusive coliving platform providing fully-furnished shared microstudios and shared suites with hotel-style services, extraordinary amenities, and community",1-10,A,"New York (HQ), NYUnited States757 3rd Ave","https://www.linkedin.com/company/ollie-ollie.co-,https://www.facebook.com/ollie.co",Ollie,United States,,$15M,"NextGen Rentals & Coliving,NextGen Hospitality,Manage & Operate,Residential",https://www.ollie.co/,2012
United States,Roam is a global community of coliving and coworking spaces. Sign a single lease and live in interesting places for a week or a lifetime.,1-10,Seed,"New York (HQ), NYUnited States1 Little W 12th St","https://twitter.com/roamcoliving,https://www.linkedin.com/company/roam-international-inc,https://www.facebook.com/roamcoliving",Roam,United States,,$3.4M,"NextGen Rentals & Coliving,NextGen Hospitality,Manage & Operate,Residential,Internet of Things (IoT),Work Flow Management",https://www.roam.co/,2015
Israel,Fintech company that enables deposit-free rental buildings.,1-10,A,"Retsif Herbert Samuel Street 46, Tel Aviv-Yafo, Israel","https://twitter.com/MyObligo,https://www.linkedin.com/company/depositfree/,https://www.facebook.com/Myobligo/",Obligo Technologies,Global,"135 East 57th Street, New York, NY 10022, USA",$22.5 M,"Transaction Management,Buy Sell & Rent,Residential,Artificial Intelligence,CRM,Machine Learning",https://myobligo.com/,2017
Israel,Hippo offers home insurance by taking a tech-driven approach.,51-100,C+,"196 Castro St. ,390068, Mountain View, CA United States, 94039","https://twitter.com/hippo_insurance,https://www.linkedin.com/company/hippo-insurance/,https://www.facebook.com/myhippo.insurance/",Hippo,United States,,$709 M,"Invest & Finance,Home Insurance,Residential,Automated Valuation,Chatbot,FinTech,InsureTech,Location Analytics,Property Mangement,Sensors,Smart Home",https://myhippo.com/,2015
Israel,"Real Estate Listing, Homes for Sale and Rent",1-10,Bootstrapped,"Lazarov 17, Rishon LeTsiyon, Israel","https://twitter.com/OnMap_ltd,https://www.linkedin.com/company/onmap-ltd./,https://www.facebook.com/onmapltd/",OnMap,Israel,,,"Commercial Search,Buy Sell & Rent,Commercial,Residential,Mobile App",https://www.onmap.co.il/,2016
United States,"LeaseLock powers a modern lease experience that totally eliminates all security deposits, surety bonds and guarantors.",1-10,B,"480 Washington Blvd, Marina del Rey, CA 90292, US","https://twitter.com/leaselock,https://www.linkedin.com/company/leaselock/,https://facebook.com/leaselock",Leaselock,United States,,$21.2M,"Invest & Finance,Home Insurance,Residential,Chatbot,FinTech,Property Mangement",https://www.leaselock.com/,2016
United States,"Rent the Backyard builds studio apartments in your backyard, rents it out and splits the rent.",1-10,Seed,"525 Market Street, 2nd Floor, San Francisco, CA 94105","https://twitter.com/@rentthebackyard,https://www.linkedin.com/company/rent-the-backyard/,https://www.facebook.com/Rent-the-Backyard-836777590016210",Rent the Backyard,United States,,,"Other Space Search,Buy Sell & Rent,Residential,Internet of Things (IoT),Property Mangement,Space as a Service (SPaaS),Work Flow Management",https://www.rentthebackyard.com/,2018
Israel,Online Platform and Marketplace for any event,1-10,A,"Moshe Maor St 2, Tel Aviv-Yafo, Israel","https://twitter.com/splacer_co,https://www.linkedin.com/company/splacer/,https://www.facebook.com/splacer.co/",Splacer,United States,"33 West 17th Street, New York, NY 10011, USA",$8.7M,"Commercial Search,Buy Sell & Rent,Commercial,Hospitality,Retail",https://www.splacer.co/,2014
France,"Storefront is a technology platform that makes retail accessible to anyone in the world. We make it possible for brands to sell their idea anywhere; for space owners to activate their space with a click and for consumers to buy local; globally. Our platform powers over 10,000 listings, which represent more than 30 million square […]",51-100,Acquired,"111 Avenue Victor Hugo, Paris, Paris 75016, FR","https://twitter.com/Storefront,https://www.linkedin.com/company/storefront/,https://www.facebook.com/storefront.is/",StoreFront,Global,,$8.9M,"Travel & Vacation Search,Buy Sell & Rent,Retail,Browser-based application,Chatbot,Marketplace,Space as a Service (SPaaS)",https://www.thestorefront.com/,2013
Israel,Business Meeting Rooms For Rent Per Hour,1-10,Seed,"45 Derech Haatzmaut c/o WeWork                                                                                  Haifa, Israel, 3303323","https://twitter.com/meetinkz,https://www.linkedin.com/company/meetinkz/,https://www.facebook.com/Meetinkz-UK-445178125953051/?modal=admin_todo_tour",Meetinkz,Global,,$1M,"Commercial Search,Buy Sell & Rent,Commercial",https://meetinkz.com/he,2017
United States,"With more neighborhood details than any other real estate app, Trulia can help you discover a place you’ll love to live.",501-1000,Public,"San Francisco Bay Area, West Coast, Western US","https://twitter.com/trulia,https://www.linkedin.com/company/trulia,https://www.facebook.com/trulia",Trulia,North America,,$255.1M,"Home Search,Buy Sell & Rent,Residential,Browser-based application,Internet of Things (IoT),Mobile App",https://www.trulia.com/,2005
Israel,IT Solutions For The Vacation Rentals Industry,1-10,Bootstrapped,"45 Rothchild Blvd, Tel Aviv, Israel, 6578403","https://www.linkedin.com/company/vacagent/about/,https://www.facebook.com/vacagent",VacAgent,Global,"Lynton House7-12 Tavistock Square, London, England WC1H 9BQ, GB",,"Travel & Vacation Search,Buy Sell & Rent,Hospitality,Travel-Tech",https://www.vacagent.net/,2017
United States,Virtual Staging & 3D Modeling and Rendering,101-250,B,"333 W San Carlos St., Suite 600, San Jose, CA 95110","https://twitter.com/rooomydesign,https://www.linkedin.com/company/rooomy%C2%AE/?trk=top_nav_home,https://www.facebook.com/rooomyloft/",Rooomy,United States,Ertskade 1071019BB AmsterdamNetherlands,$13M,"Virtual Tours,Buy Sell & Rent,Commercial,Residential,Retail,3D Modeling,Business Intelligence,CAD,ConTech,Internet of Things (IoT),Marketing,Mobile App,SaaS,VR/AR,Work Flow Management",https://rooomy.com/,2010
United States,Roundme is a service and community dedicated to panoramic VR photography,1-10,Seed,"San Francisco Bay Area, Silicon Valley, West Coast","https://twitter.com/TheRoundme,https://www.linkedin.com/company/roundme,https://www.facebook.com/TheRoundme",Roundme,Global,,$3M,"Virtual Tours,Buy Sell & Rent,Commercial,Residential,Browser-based application,Business Intelligence,Cloud,Image Processing,Mobile App,SaaS,Virtual Reality,VR/AR",https://roundme.com/,2012
United Kingdom,Real Estate Virtual Tours Software Provider ,1-10,NA,"Torquay, England","https://twitter.com/tourwizard,https://www.linkedin.com/company/tour-wizard,https://www.facebook.com/tourwizard.net",Tourwizard,Canada,,,"Virtual Tours,Buy Sell & Rent,Commercial,Residential,Browser-based application,Image Processing,Location Analytics,SaaS,VR/AR",https://tourwizard.net/,2006
